player_code,season,x,nx,pos,si,y,ny,pos_pred,w,player_pred,flat90,delta_vs_pos
115556,2018-19,89.45,20,DEF,2,88.375,16,87.5,0.7771486250823768,89.01543981891064,90.0,1.515439818910636
115556,2019-20,88.375,16,DEF,3,90.0,14,87.5,0.736136374297603,88.1441193275104,90.0,0.6441193275103956
115556,2020-21,90.0,14,DEF,4,89.53571428571429,28,87.5,0.7093958374782874,89.27348959369571,90.0,1.7734895936957145
115556,2021-22,89.53571428571429,28,DEF,5,88.76,25,87.5,0.829995980948208,89.18963467550171,90.0,1.6896346755017078
115556,2022-23,88.76,25,DEF,6,89.72727272727273,11,87.5,0.8134021840999093,88.5248867519659,90.0,1.0248867519658944
115556,2023-24,89.72727272727273,11,DEF,7,87.92857142857143,14,87.5,0.6573009993574788,88.96398858947802,90.0,1.4639885894780207
116216,2019-20,83.8,20,MID,3,82.41379310344827,29,83.1,0.7771486250823768,83.64400403755766,90.0,0.54400403755767
116216,2020-21,82.41379310344827,29,MID,4,87.86666666666666,30,83.1,0.8348902810601913,82.52709253127249,90.0,-0.5729074687275073
116216,2021-22,87.86666666666666,30,MID,5,79.66666666666667,24,83.1,0.8395106600310144,87.10166747948116,90.0,4.001667479481171
116216,2022-23,79.66666666666667,24,MID,6,74.47058823529412,17,83.1,0.8071268463216613,80.32886449429563,90.0,-2.7711355057043647
116216,2023-24,74.47058823529412,17,MID,7,84.84615384615384,26,83.1,0.747742375132532,76.64742315106221,90.0,-6.452576848937781
116216,2024-25,84.84615384615384,26,MID,8,82.55,20,83.1,0.8192820394525251,84.53059248427479,90.0,1.430592484274797
116535,2018-19,90.0,38,GK,2,89.46428571428571,28,89.9,0.8688672781338241,89.98688672781338,90.0,0.08688672781337914
116535,2019-20,89.46428571428571,28,GK,3,90.0,33,89.9,0.829995980948208,89.53835889401542,90.0,-0.36164110598458876
116535,2020-21,90.0,33,GK,4,90.0,36,89.9,0.8519404196346568,89.98519404196347,90.0,0.08519404196346159
116535,2021-22,90.0,36,GK,5,90.0,37,89.9,0.8625832288761219,89.98625832288762,90.0,0.08625832288761615
116535,2022-23,90.0,37,GK,6,90.0,28,89.9,0.8657987767774127,89.98657987767774,90.0,0.08657987767773534
116535,2023-24,90.0,28,GK,7,89.57142857142857,28,89.9,0.829995980948208,89.98299959809482,90.0,0.0829995980948155
116535,2024-25,89.57142857142857,28,GK,8,90.0,26,89.9,0.829995980948208,89.6272870348313,90.0,-0.2727129651687079
116594,2016-17,89.65714285714286,35,MID,0,88.05882352941177,34,83.1,0.8592098049585397,88.73396143537099,90.0,5.633961435370992
116594,2017-18,88.05882352941177,34,MID,1,89.3529411764706,34,83.1,0.855666585386568,87.34309959694633,90.0,4.243099596946337
116594,2018-19,89.3529411764706,34,MID,2,88.15789473684211,19,83.1,0.855666585386568,88.45043282509366,90.0,5.350432825093662
116594,2019-20,88.15789473684211,19,MID,3,86.73913043478261,23,83.1,0.7681391063467261,86.98516674315371,90.0,3.885166743153718
116594,2020-21,86.73913043478261,23,MID,4,81.94736842105263,19,83.1,0.8004147369923426,86.01281362983735,90.0,2.912813629837359
116643,2018-19,89.80952380952381,21,MID,2,88.63636363636364,22,83.1,0.7854841596035032,88.37022467086351,90.0,5.270224670863513
116643,2019-20,88.63636363636364,22,MID,3,90.0,28,83.1,0.7932186122041907,87.49154668029412,90.0,4.391546680294127
116643,2020-21,90.0,28,MID,4,88.16,25,83.1,0.829995980948208,88.82697226854263,90.0,5.726972268542639
116643,2021-22,88.16,25,MID,5,85.07142857142857,28,83.1,0.8134021840999093,87.21581505154555,90.0,4.115815051545553
118342,2023-24,90.0,36,GK,7,90.0,36,89.9,0.8625832288761219,89.98625832288762,90.0,0.08625832288761615
118748,2017-18,85.0909090909091,33,MID,1,87.27027027027027,37,83.1,0.8519404196346568,84.79613592636355,90.0,1.696135926363553
118748,2018-19,87.27027027027027,37,MID,2,86.45454545454545,33,83.1,0.8657987767774127,86.71061489883122,90.0,3.61061489883123
118748,2019-20,86.45454545454545,33,MID,3,88.0,34,83.1,0.8519404196346568,85.95787286222898,90.0,2.8578728622289873
118748,2020-21,88.0,34,MID,4,87.43333333333334,30,83.1,0.855666585386568,87.29276626839417,90.0,4.19276626839418
118748,2021-22,87.43333333333334,30,MID,5,88.24324324324324,37,83.1,0.8395106600310144,86.73787952680107,90.0,3.637879526801072
118748,2022-23,88.24324324324324,37,MID,6,87.77777777777777,27,83.1,0.8657987767774127,87.5530137086687,90.0,4.453013708668706
118748,2023-24,87.77777777777777,27,MID,7,88.78947368421052,38,83.1,0.8248026562634164,86.95824353652108,90.0,3.858243536521087
118748,2024-25,88.78947368421052,38,MID,8,86.91304347826087,23,83.1,0.8688672781338241,88.04339751401402,90.0,4.943397514014023
119471,2018-19,86.81818181818181,22,DEF,2,88.88888888888889,18,87.5,0.7932186122041907,86.95916912804259,90.0,-0.5408308719574109
119471,2019-20,88.88888888888889,18,DEF,3,90.0,12,87.5,0.7583704151151263,88.55329224321545,90.0,1.0532922432154521
119471,2020-21,90.0,12,DEF,4,87.91666666666667,24,87.5,0.6766242025254809,89.19156050631369,90.0,1.6915605063136923
119471,2021-22,87.91666666666667,24,DEF,5,89.08333333333333,36,87.5,0.8071268463216613,87.83630285263402,90.0,0.33630285263402016
119471,2022-23,89.08333333333333,36,DEF,6,90.0,33,87.5,0.8625832288761219,88.86575677905385,90.0,1.3657567790538536
119471,2023-24,90.0,33,DEF,7,89.46875,32,87.5,0.8519404196346568,89.62985104908664,90.0,2.129851049086639
119471,2024-25,89.46875,32,DEF,8,87.72727272727273,11,87.5,0.8480167631939919,89.16953300253817,90.0,1.6695330025381736
119765,2020-21,89.9090909090909,22,MID,4,87.47826086956522,23,83.1,0.7932186122041907,88.50109764128126,90.0,5.401097641281268
120250,2018-19,83.0909090909091,22,MID,2,88.93333333333334,15,83.1,0.7932186122041907,83.09278892170724,90.0,-0.007211078292755246
120250,2019-20,88.93333333333334,15,MID,3,79.93333333333334,15,83.1,0.7234109190985335,87.31989702807478,90.0,4.219897028074783
121145,2019-20,90.0,12,DEF,3,87.3076923076923,26,87.5,0.6766242025254809,89.19156050631369,90.0,1.6915605063136923
121145,2020-21,87.3076923076923,26,DEF,4,89.63888888888889,36,87.5,0.8192820394525251,87.34244576164375,90.0,-0.15755423835625493
121145,2021-22,89.63888888888889,36,DEF,5,84.35714285714286,14,87.5,0.8625832288761219,89.34496968398503,90.0,1.8449696839850276
121160,2017-18,90.0,35,GK,1,90.0,38,89.9,0.8592098049585397,89.98592098049586,90.0,0.08592098049585672
121160,2018-19,90.0,38,GK,2,90.0,34,89.9,0.8688672781338241,89.98688672781338,90.0,0.08688672781337914
121160,2019-20,90.0,34,GK,3,90.0,36,89.9,0.855666585386568,89.98556665853866,90.0,0.08556665853865297
121160,2020-21,90.0,36,GK,4,90.0,37,89.9,0.8625832288761219,89.98625832288762,90.0,0.08625832288761615
121160,2021-22,90.0,37,GK,5,90.0,35,89.9,0.8657987767774127,89.98657987767774,90.0,0.08657987767773534
121160,2022-23,90.0,35,GK,6,89.26666666666667,30,89.9,0.8592098049585397,89.98592098049586,90.0,0.08592098049585672
121160,2023-24,89.26666666666667,30,GK,7,89.23076923076923,26,89.9,0.8395106600310144,89.3683099153137,90.0,-0.5316900846863035
121599,2016-17,88.38461538461539,13,MID,0,89.83783783783784,37,83.1,0.6938846251416729,86.76691336517176,90.0,3.666913365171766
121599,2017-18,89.83783783783784,37,MID,1,90.0,33,83.1,0.8657987767774127,88.93361175812457,90.0,5.833611758124576
121599,2018-19,90.0,33,MID,2,86.41666666666667,36,83.1,0.8519404196346568,88.97838889547913,90.0,5.878388895479134
121599,2019-20,86.41666666666667,36,MID,3,86.29629629629629,27,83.1,0.8625832288761219,85.96090104243913,90.0,2.8609010424391386
121599,2020-21,86.29629629629629,27,MID,4,89.07142857142857,28,83.1,0.8248026562634164,85.7363136753901,90.0,2.636313675390099
121599,2021-22,89.07142857142857,28,MID,5,89.2,15,83.1,0.829995980948208,88.05626171480502,90.0,4.956261714805024
121599,2022-23,89.2,15,MID,6,86.28571428571429,28,83.1,0.7234109190985335,87.51280660650106,90.0,4.412806606501064
121599,2023-24,86.28571428571429,28,MID,7,82.86666666666666,30,83.1,0.829995980948208,85.74413005359216,90.0,2.644130053592164
122798,2016-17,89.06666666666666,30,DEF,0,88.18181818181819,22,87.5,0.8395106600310144,88.81523336738192,90.0,1.3152333673819214
122798,2017-18,88.18181818181819,22,DEF,1,89.33333333333333,36,87.5,0.7932186122041907,88.04083087195741,90.0,0.5408308719574109
122798,2018-19,89.33333333333333,36,DEF,2,89.26470588235294,34,87.5,0.8625832288761219,89.08140258627289,90.0,1.5814025862728869
122798,2019-20,89.26470588235294,34,DEF,3,89.05263157894737,38,87.5,0.855666585386568,89.00999985656453,90.0,1.5099998565645336
122798,2020-21,89.05263157894737,38,DEF,4,87.48275862068965,29,87.5,0.8688672781338241,88.84903077394462,90.0,1.3490307739446195
122798,2021-22,87.48275862068965,29,DEF,5,84.34482758620689,29,87.5,0.8348902810601913,87.48560533998172,90.0,-0.014394660018282934
122798,2022-23,84.34482758620689,29,DEF,6,88.0,17,87.5,0.8348902810601913,84.8657772166549,90.0,-2.634222783345095
122798,2023-24,88.0,17,DEF,7,84.0,28,87.5,0.747742375132532,87.87387118756627,90.0,0.3738711875662659
122806,2019-20,88.68,25,MID,3,90.0,37,83.1,0.8134021840999093,87.63878418727751,90.0,4.538784187277514
122806,2020-21,90.0,37,MID,4,89.73529411764706,34,83.1,0.8657987767774127,89.07401155976414,90.0,5.9740115597641505
122806,2021-22,89.73529411764706,34,MID,5,86.46666666666667,30,83.1,0.855666585386568,88.77759946068264,90.0,5.677599460682643
122806,2022-23,86.46666666666667,30,MID,6,85.71428571428571,35,83.1,0.8395106600310144,85.92635255543776,90.0,2.826352555437765
122806,2023-24,85.71428571428571,35,MID,7,80.56,25,83.1,0.8592098049585397,85.34621991867732,90.0,2.246219918677326
122806,2024-25,80.56,25,MID,8,78.16,25,83.1,0.8134021840999093,81.03395845238623,90.0,-2.0660415476137644
124183,2020-21,74.92307692307692,13,MID,4,81.92857142857143,14,83.1,0.6938846251416729,77.42615879595694,90.0,-5.6738412040430575
126184,2017-18,89.78378378378379,37,DEF,1,89.76315789473684,38,87.5,0.8657987767774127,89.4772972064241,90.0,1.9772972064240975
126184,2018-19,89.76315789473684,38,DEF,2,90.0,27,87.5,0.8688672781338241,89.46638383998706,90.0,1.96638383998706
126184,2022-23,86.85,20,DEF,6,87.95454545454545,22,87.5,0.7771486250823768,86.99485339369645,90.0,-0.5051466063035548
126187,2020-21,79.95454545454545,22,MID,4,84.35714285714286,14,83.1,0.7932186122041907,80.60496691070318,90.0,-2.495033089296811
126187,2021-22,84.35714285714286,14,MID,5,81.06666666666666,15,83.1,0.7093958374782874,83.99181190997271,90.0,0.8918119099727164
128295,2021-22,88.11764705882354,34,MID,5,84.5,20,83.1,0.855666585386568,87.39343292549849,90.0,4.293432925498493
128295,2022-23,84.5,20,MID,6,84.55172413793103,29,83.1,0.7771486250823768,84.18800807511533,90.0,1.08800807511534
128295,2023-24,84.55172413793103,29,MID,7,86.51612903225806,31,83.1,0.8348902810601913,84.3120303735391,90.0,1.2120303735391076
131897,2017-18,90.0,38,GK,1,90.0,34,89.9,0.8688672781338241,89.98688672781338,90.0,0.08688672781337914
131897,2018-19,90.0,34,GK,2,90.0,38,89.9,0.855666585386568,89.98556665853866,90.0,0.08556665853865297
131897,2019-20,90.0,38,GK,3,90.0,14,89.9,0.8688672781338241,89.98688672781338,90.0,0.08688672781337914
132015,2016-17,85.25,12,MID,0,85.21052631578948,19,83.1,0.6766242025254809,84.55474203542978,90.0,1.4547420354297884
132015,2017-18,85.21052631578948,19,MID,1,89.03225806451613,31,83.1,0.7681391063467261,84.72117779813178,90.0,1.6211777981317823
132015,2018-19,89.03225806451613,31,MID,2,90.0,30,83.1,0.8438794878379978,88.1061108972067,90.0,5.00611089720671
132015,2019-20,90.0,30,MID,3,90.0,38,83.1,0.8395106600310144,88.892623554214,90.0,5.792623554214003
132015,2020-21,90.0,38,MID,4,89.62857142857143,35,83.1,0.8688672781338241,89.09518421912338,90.0,5.995184219123388
132015,2021-22,89.62857142857143,35,MID,5,89.45714285714286,35,83.1,0.8592098049585397,88.70941258380076,90.0,5.609412583800761
135363,2019-20,90.0,18,DEF,3,90.0,13,87.5,0.7583704151151263,89.3959260377878,90.0,1.8959260377878024
135363,2020-21,90.0,13,DEF,4,90.0,15,87.5,0.6938846251416729,89.23471156285419,90.0,1.7347115628541872
141746,2019-20,84.78571428571429,14,MID,3,88.20588235294117,34,83.1,0.7093958374782874,84.29583869746341,90.0,1.1958386974634152
141746,2020-21,88.20588235294117,34,MID,4,88.0,35,83.1,0.855666585386568,87.4689329183267,90.0,4.368932918326706
141746,2021-22,88.0,35,MID,5,89.64864864864865,37,83.1,0.8592098049585397,87.31012804429685,90.0,4.210128044296852
141746,2022-23,89.64864864864865,37,MID,6,89.97058823529412,34,83.1,0.8657987767774127,88.76981198954506,90.0,5.669811989545067
141746,2023-24,89.97058823529412,34,MID,7,87.84848484848484,33,83.1,0.855666585386568,88.97893277489123,90.0,5.87893277489124
141746,2024-25,87.84848484848484,33,MID,8,88.82352941176471,34,83.1,0.8519404196346568,87.145426174447,90.0,4.045426174447002
144485,2021-22,90.0,32,FWD,5,89.48484848484848,33,81.5,0.8480167631939919,88.70814248714893,90.0,7.208142487148933
144485,2022-23,89.48484848484848,33,FWD,6,90.0,16,81.5,0.8519404196346568,88.30261516890097,90.0,6.802615168900971
146941,2018-19,89.8529411764706,34,DEF,2,81.16666666666667,12,87.5,0.855666585386568,89.51333314208604,90.0,2.01333314208604
146941,2019-20,81.16666666666667,12,DEF,3,90.0,14,87.5,0.6766242025254809,83.21471338400528,90.0,-4.285286615994721
146941,2020-21,90.0,14,DEF,4,87.0,32,87.5,0.7093958374782874,89.27348959369571,90.0,1.7734895936957145
146941,2021-22,87.0,32,DEF,5,88.81818181818181,11,87.5,0.8480167631939919,87.07599161840301,90.0,-0.42400838159699106
148225,2016-17,82.0,16,MID,0,77.0,17,83.1,0.736136374297603,82.29024998827263,90.0,-0.8097500117273597
148225,2017-18,77.0,17,MID,1,80.76470588235294,17,83.1,0.747742375132532,78.53877151169155,90.0,-4.561228488308444
148225,2018-19,80.76470588235294,17,MID,2,84.48387096774194,31,83.1,0.747742375132532,81.35380162983756,90.0,-1.746198370162432
148225,2019-20,84.48387096774194,31,MID,3,81.1875,16,83.1,0.8438794878379978,84.26782032349195,90.0,1.1678203234919522
148508,2019-20,79.55,20,MID,3,78.3076923076923,13,83.1,0.7771486250823768,80.34112238095756,90.0,-2.758877619042437
149065,2021-22,90.0,36,GK,5,90.0,36,89.9,0.8625832288761219,89.98625832288762,90.0,0.08625832288761615
149065,2022-23,90.0,36,GK,6,90.0,33,89.9,0.8625832288761219,89.98625832288762,90.0,0.08625832288761615
149065,2023-24,90.0,33,GK,7,90.0,29,89.9,0.8519404196346568,89.98519404196347,90.0,0.08519404196346159
149065,2024-25,90.0,29,GK,8,90.0,23,89.9,0.8348902810601913,89.98348902810602,90.0,0.08348902810601544
149266,2016-17,90.0,27,DEF,0,90.0,38,87.5,0.8248026562634164,89.56200664065855,90.0,2.062006640658552
149266,2017-18,90.0,38,DEF,1,90.0,11,87.5,0.8688672781338241,89.67216819533455,90.0,2.1721681953345495
149484,2019-20,90.0,32,DEF,3,90.0,35,87.5,0.8480167631939919,89.62004190798498,90.0,2.1200419079849837
149484,2020-21,90.0,35,DEF,4,90.0,35,87.5,0.8592098049585397,89.64802451239635,90.0,2.148024512396347
149484,2021-22,90.0,35,DEF,5,90.0,35,87.5,0.8592098049585397,89.64802451239635,90.0,2.148024512396347
149484,2024-25,85.25,12,DEF,8,90.0,14,87.5,0.6766242025254809,85.97759554431767,90.0,-1.5224044556823344
149915,2020-21,88.38461538461539,13,DEF,4,88.96,25,87.5,0.6938846251416729,88.1138210145484,90.0,0.6138210145484067
151086,2017-18,83.66666666666667,18,MID,1,87.3529411764706,17,83.1,0.7583704151151263,83.5297432352319,90.0,0.4297432352319106
151086,2022-23,84.84615384615384,13,MID,6,87.42424242424242,33,83.1,0.6938846251416729,84.31162930697815,90.0,1.2116293069781534
151086,2023-24,87.42424242424242,33,MID,7,89.92857142857143,14,83.1,0.8519404196346568,86.78399690551107,90.0,3.68399690551108
151119,2017-18,90.0,31,DEF,1,89.25925925925925,27,87.5,0.8438794878379978,89.609698719595,90.0,2.109698719595002
151589,2018-19,86.3125,16,MID,2,88.17241379310344,29,83.1,0.736136374297603,85.46483810243105,90.0,2.364838102431051
151589,2019-20,88.17241379310344,29,MID,3,89.57692307692308,26,83.1,0.8348902810601913,87.33490897737772,90.0,4.234908977377728
151589,2020-21,89.57692307692308,26,MID,4,89.38095238095238,21,83.1,0.8192820394525251,88.40642674783867,90.0,5.306426747838671
152551,2018-19,87.10714285714286,28,MID,2,87.44827586206897,29,83.1,0.829995980948208,86.42591246651389,90.0,3.3259124665138984
152551,2022-23,89.08333333333333,36,MID,6,88.33333333333333,27,83.1,0.8625832288761219,88.2611229861088,90.0,5.161122986108808
152551,2023-24,88.33333333333333,27,MID,7,85.78260869565217,23,83.1,0.8248026562634164,87.41646723444521,90.0,4.316467234445213
152551,2024-25,85.78260869565217,23,MID,8,88.625,16,83.1,0.8004147369923426,85.2471995335838,90.0,2.1471995335838017
153127,2017-18,82.71428571428571,14,MID,1,85.80952380952381,21,83.1,0.7093958374782874,82.82637589125838,90.0,-0.2736241087416147
153127,2018-19,85.80952380952381,21,MID,2,88.08695652173913,23,83.1,0.7854841596035032,85.2282880324495,90.0,2.128288032449504
153127,2019-20,88.08695652173913,23,MID,3,89.85,20,83.1,0.8004147369923426,87.09163349274007,90.0,3.9916334927400783
153127,2020-21,89.85,20,MID,4,85.0909090909091,11,83.1,0.7771486250823768,88.34575321930605,90.0,5.245753219306053
153133,2016-17,74.41176470588235,17,MID,0,77.6086956521739,23,83.1,0.747742375132532,76.60343830546617,90.0,-6.496561694533824
153133,2017-18,77.6086956521739,23,MID,1,79.0,18,83.1,0.8004147369923426,78.70467907468986,90.0,-4.395320925310131
153133,2018-19,79.0,18,MID,2,80.25,16,83.1,0.7583704151151263,79.99068129802798,90.0,-3.1093187019720148
153133,2019-20,80.25,16,MID,3,79.26666666666667,15,83.1,0.736136374297603,81.00201133325183,90.0,-2.097988666748165
153133,2020-21,79.26666666666667,15,MID,4,85.69565217391305,23,83.1,0.7234109190985335,80.32692481012228,90.0,-2.7730751898777157
153133,2021-22,85.69565217391305,23,MID,5,88.92105263157895,38,83.1,0.8004147369923426,85.17759825210621,90.0,2.0775982521062133
153133,2022-23,88.92105263157895,38,MID,6,83.2,25,83.1,0.8688672781338241,88.15772215587373,90.0,5.0577221558737335
153133,2023-24,83.2,25,MID,7,84.1470588235294,34,83.1,0.8134021840999093,83.18134021841,90.0,0.0813402184100056
153133,2024-25,84.1470588235294,34,MID,8,84.92857142857143,28,83.1,0.855666585386568,83.99593324822828,90.0,0.8959332482282889
153366,2022-23,84.0625,32,MID,6,79.57142857142857,14,83.1,0.8480167631939919,83.91621613457421,90.0,0.8162161345742192
153682,2022-23,74.54545454545455,11,MID,6,80.35714285714286,14,83.1,0.6573009993574788,77.47708872367829,90.0,-5.622911276321702
153682,2023-24,80.35714285714286,14,MID,7,79.63636363636364,11,83.1,0.7093958374782874,81.15422856005955,90.0,-1.9457714399404438
153682,2024-25,79.63636363636364,11,MID,8,82.33333333333333,30,83.1,0.6573009993574788,80.82334835677091,90.0,-2.276651643229087
153723,2019-20,87.03846153846153,26,DEF,3,86.04545454545455,22,87.5,0.8192820394525251,87.12186982794498,90.0,-0.3781301720550232
154043,2019-20,90.0,14,DEF,3,86.10526315789474,19,87.5,0.7093958374782874,89.27348959369571,90.0,1.7734895936957145
154296,2022-23,88.8,35,MID,6,85.64516129032258,31,83.1,0.8592098049585397,87.99749588826367,90.0,4.897495888263677
154561,2021-22,90.0,24,GK,5,90.0,38,89.9,0.8071268463216613,89.98071268463217,90.0,0.08071268463216086
154561,2022-23,90.0,38,GK,6,90.0,32,89.9,0.8688672781338241,89.98688672781338,90.0,0.08688672781337914
154561,2023-24,90.0,32,GK,7,90.0,38,89.9,0.8480167631939919,89.9848016763194,90.0,0.08480167631940105
154561,2024-25,90.0,38,GK,8,90.0,37,89.9,0.8688672781338241,89.98688672781338,90.0,0.08688672781337914
154566,2022-23,89.54838709677419,31,FWD,6,89.02702702702703,37,81.5,0.8438794878379978,88.29186878114776,90.0,6.791868781147755
154566,2023-24,89.02702702702703,37,FWD,7,86.4,25,81.5,0.8657987767774127,88.01689079277052,90.0,6.516890792770525
154566,2024-25,86.4,25,FWD,8,87.1,10,81.5,0.8134021840999093,85.48567070208956,90.0,3.985670702089564
155405,2020-21,89.88461538461539,26,MID,4,90.0,16,83.1,0.8192820394525251,88.65851352920868,90.0,5.558513529208682
155408,2022-23,86.94117647058823,17,MID,6,88.7,30,83.1,0.747742375132532,85.97221041742084,90.0,2.8722104174208454
155408,2023-24,88.7,30,MID,7,89.21875,32,83.1,0.8395106600310144,87.80125969617369,90.0,4.701259696173693
155511,2021-22,84.66666666666667,15,FWD,5,76.08333333333333,12,81.5,0.7234109190985335,83.79080124381203,90.0,2.2908012438120267
155511,2024-25,80.33333333333333,12,FWD,8,83.23076923076923,13,81.5,0.6766242025254809,80.7106050970536,90.0,-0.7893949029463982
155569,2021-22,90.0,22,DEF,5,87.05555555555556,18,87.5,0.7932186122041907,89.48304653051048,90.0,1.983046530510478
155651,2018-19,88.36363636363636,11,DEF,2,88.0,19,87.5,0.6573009993574788,88.06766904489965,90.0,0.5676690448996453
156689,2022-23,83.25806451612904,31,MID,6,75.27272727272727,33,83.1,0.8438794878379978,83.23338740291634,90.0,0.1333874029163411
156689,2023-24,75.27272727272727,33,MID,7,75.47826086956522,23,83.1,0.8519404196346568,76.43162998813237,90.0,-6.668370011867623
157668,2018-19,86.6470588235294,17,MID,2,84.04166666666667,24,83.1,0.747742375132532,85.75228618944068,90.0,2.6522861894406873
158499,2022-23,78.61111111111111,18,MID,6,85.41935483870968,31,83.1,0.7583704151151263,79.69575946992765,90.0,-3.404240530072343
158499,2023-24,85.41935483870968,31,MID,7,79.95833333333333,24,83.1,0.8438794878379978,85.0572559734049,90.0,1.9572559734049122
158534,2019-20,85.3,10,DEF,3,89.20689655172414,29,87.5,0.635521733076294,86.10185218723215,90.0,-1.3981478127678457
158534,2020-21,89.20689655172414,29,DEF,4,89.13793103448276,29,87.5,0.8348902810601913,88.92507134180964,90.0,1.425071341809641
158534,2021-22,89.13793103448276,29,DEF,5,88.72413793103448,29,87.5,0.8348902810601913,88.86749270173652,90.0,1.3674927017365235
158534,2024-25,89.375,32,DEF,8,87.57142857142857,14,87.5,0.8480167631939919,89.09003143098873,90.0,1.5900314309887307
159506,2023-24,84.15,20,DEF,7,88.0,33,87.5,0.7771486250823768,84.89655210597404,90.0,-2.6034478940259618
159506,2024-25,88.0,33,DEF,8,88.16666666666667,18,87.5,0.8519404196346568,87.92597020981734,90.0,0.42597020981733635
159533,2019-20,87.0,26,MID,3,88.88888888888889,27,83.1,0.8192820394525251,86.29519995386485,90.0,3.195199953864858
159533,2020-21,88.88888888888889,27,MID,4,84.45454545454545,11,83.1,0.8248026562634164,87.87469093236932,90.0,4.7746909323693245
159533,2021-22,84.45454545454545,11,MID,5,80.0,10,83.1,0.6573009993574788,83.99034408094786,90.0,0.8903440809478695
164511,2018-19,87.4,10,DEF,2,90.0,24,87.5,0.635521733076294,87.43644782669237,90.0,-0.06355217330762741
164511,2019-20,90.0,24,DEF,3,88.61904761904762,21,87.5,0.8071268463216613,89.51781711580415,90.0,2.0178171158041494
164555,2020-21,89.82352941176471,34,DEF,4,86.84,25,87.5,0.855666585386568,89.48816647780997,90.0,1.988166477809969
164555,2021-22,86.84,25,DEF,5,85.875,24,87.5,0.8134021840999093,86.96315455849407,90.0,-0.5368454415059318
164555,2022-23,85.875,24,DEF,6,88.28571428571429,35,87.5,0.8071268463216613,86.18841887472729,90.0,-1.3115811252727099
164555,2023-24,88.28571428571429,35,DEF,7,81.0,10,87.5,0.8592098049585397,88.17509341818172,90.0,0.6750934181817172
165153,2020-21,87.21428571428571,28,FWD,4,80.4,15,81.5,0.829995980948208,86.2428341768469,90.0,4.742834176846898
165809,2017-18,83.0,15,MID,1,88.63333333333334,30,83.1,0.7234109190985335,83.02765890809015,90.0,-0.07234109190984839
165809,2018-19,88.63333333333334,30,MID,2,83.95,20,83.1,0.8395106600310144,87.7452923188383,90.0,4.645292318838301
165809,2019-20,83.95,20,MID,3,85.95454545454545,22,83.1,0.7771486250823768,83.76057633132002,90.0,0.6605763313200299
165809,2020-21,85.95454545454545,22,MID,4,88.12903225806451,31,83.1,0.7932186122041907,85.36427858392832,90.0,2.2642785839283306
165809,2021-22,88.12903225806451,31,MID,5,86.52173913043478,23,83.1,0.8438794878379978,87.34389716625626,90.0,4.243897166256261
165809,2022-23,86.52173913043478,23,MID,6,86.96551724137932,29,83.1,0.8004147369923426,85.83881042614335,90.0,2.7388104261433597
165809,2023-24,86.96551724137932,29,MID,7,90.0,29,83.1,0.8348902810601913,86.3272827760982,90.0,3.227282776098207
165809,2024-25,90.0,29,MID,8,84.16129032258064,31,83.1,0.8348902810601913,88.86074293931532,90.0,5.760742939315321
166477,2020-21,90.0,25,DEF,4,87.43478260869566,23,87.5,0.8134021840999093,89.53350546024977,90.0,2.0335054602497706
166477,2021-22,87.43478260869566,23,DEF,5,89.16666666666667,36,87.5,0.8004147369923426,87.4477990388918,90.0,-0.052200961108198385
166477,2022-23,89.16666666666667,36,DEF,6,88.06896551724138,29,87.5,0.8625832288761219,88.93763871479354,90.0,1.437638714793536
166477,2023-24,88.06896551724138,29,DEF,7,89.3529411764706,17,87.5,0.8348902810601913,87.97502378060321,90.0,0.47502378060320893
166477,2024-25,89.3529411764706,17,DEF,8,87.63157894736842,19,87.5,0.747742375132532,88.88552263627498,90.0,1.3855226362749846
166640,2018-19,90.0,22,DEF,2,90.0,13,87.5,0.7932186122041907,89.48304653051048,90.0,1.983046530510478
166640,2019-20,90.0,13,DEF,3,89.23076923076923,13,87.5,0.6938846251416729,89.23471156285419,90.0,1.7347115628541872
166989,2018-19,83.61538461538461,13,MID,2,85.6875,32,83.1,0.6938846251416729,83.45761746064994,90.0,0.3576174606499478
166989,2019-20,85.6875,32,MID,3,89.8108108108108,37,83.1,0.8480167631939919,85.29424337476445,90.0,2.1942433747644543
166989,2020-21,89.8108108108108,37,MID,4,87.96551724137932,29,83.1,0.8657987767774127,88.91021179118464,90.0,5.810211791184642
166989,2021-22,87.96551724137932,29,MID,5,84.52,25,83.1,0.8348902810601913,87.16217305715838,90.0,4.06217305715839
166989,2022-23,84.52,25,MID,6,83.5,14,83.1,0.8134021840999093,84.25503110142188,90.0,1.1550311014218835
166989,2023-24,83.5,14,MID,7,87.6969696969697,33,83.1,0.7093958374782874,83.38375833499131,90.0,0.28375833499131886
166989,2024-25,87.6969696969697,33,MID,8,86.65,20,83.1,0.8519404196346568,87.01634429268417,90.0,3.9163442926841725
167074,2022-23,87.34482758620689,29,DEF,6,81.6,10,87.5,0.8348902810601913,87.37044805983548,90.0,-0.129551940164518
167074,2023-24,81.6,10,DEF,7,85.55,20,87.5,0.635521733076294,83.75042177484987,90.0,-3.749578225150131
167074,2024-25,85.55,20,DEF,8,88.89473684210526,19,87.5,0.7771486250823768,85.98456018108936,90.0,-1.515439818910636
167075,2017-18,90.0,28,DEF,1,90.0,13,87.5,0.829995980948208,89.57498995237052,90.0,2.0749899523705153
