season,team,opp,md,rest,opp_rest,rest_diff,resid
1920,Wolves,Southampton,23,7.0,7.0,0.0,0.128742446313455
1920,Wolves,Liverpool,24,5.0,4.0,1.0,0.7116637637864593
1920,Wolves,Man United,25,8.0,9.0,-1.0,0.6820593486856646
1920,Wolves,Leicester,26,13.0,13.0,0.0,-0.04114908054772881
1920,Wolves,Norwich,27,8.0,7.0,1.0,1.303330058291171
1920,Wolves,Tottenham,28,7.0,8.0,-1.0,1.44937751760268
1920,Wolves,Brighton,29,6.0,7.0,-1.0,-0.835814761959404
1920,Wolves,West Ham,30,105.0,105.0,0.0,-0.4683791775547048
1920,Wolves,Bournemouth,31,4.0,3.0,1.0,-1.0141410633321861
1920,Wolves,Aston Villa,32,2.0,2.0,0.0,-0.9043583037088443
1920,Wolves,Arsenal,33,7.0,2.0,5.0,-0.5166802492288827
1920,Wolves,Sheffield United,34,4.0,3.0,1.0,-0.8693013355234965
1920,Wolves,Everton,35,3.0,2.0,1.0,0.7467473150927646
1920,Wolves,Burnley,36,3.0,4.0,-1.0,0.08325450226249242
1920,Wolves,Crystal Palace,37,5.0,4.0,1.0,-0.1804613692364474
1920,Wolves,Chelsea,38,5.0,3.0,2.0,-0.78660908081604
2021,Arsenal,West Ham,2,7.0,7.0,0.0,-0.026216098943923072
2021,Arsenal,Liverpool,3,9.0,8.0,1.0,0.18795368928183742
2021,Arsenal,Sheffield United,4,5.0,7.0,-2.0,-1.1885449571999795
2021,Arsenal,Man City,5,13.0,14.0,-1.0,0.2901431004405607
2021,Arsenal,Leicester,6,8.0,7.0,1.0,-0.555888679382721
2021,Arsenal,Man United,7,6.0,8.0,-2.0,-0.6970486925942616
2021,Arsenal,Aston Villa,8,7.0,7.0,0.0,-0.04223648920054379
2021,Arsenal,Leeds,9,13.0,15.0,-2.0,-0.6349071091888477
2021,Arsenal,Wolves,10,7.0,5.0,2.0,-0.23816518633998585
2021,Arsenal,Tottenham,11,6.0,7.0,-1.0,-0.48448374608928857
2021,Arsenal,Burnley,12,7.0,8.0,-1.0,0.18302995785409792
2021,Arsenal,Southampton,13,2.0,3.0,-1.0,-0.8601114956423781
2021,Arsenal,Everton,14,2.0,2.0,0.0,-0.641174631300037
2021,Arsenal,Chelsea,15,7.0,4.0,3.0,0.36388701372492926
2021,Arsenal,Brighton,16,3.0,2.0,1.0,0.4831744877731847
2021,Arsenal,West Brom,17,4.0,4.0,0.0,2.4566304653050817
2021,Arsenal,Crystal Palace,18,12.0,12.0,0.0,-1.363419974465689
2021,Arsenal,Newcastle,19,4.0,6.0,-2.0,0.6531923605419458
2021,Arsenal,Southampton,20,8.0,10.0,-2.0,1.191832040386098
2021,Arsenal,Man United,21,3.0,2.0,1.0,-0.3967092030121895
2021,Arsenal,Wolves,22,3.0,3.0,0.0,-0.3914255450256857
2021,Arsenal,Aston Villa,23,3.0,2.0,1.0,-0.4900461309784734
2021,Arsenal,Leeds,24,8.0,5.0,3.0,0.09681641810741604
2021,Arsenal,Man City,25,7.0,3.0,4.0,-0.3402045944914606
2021,Arsenal,Leicester,26,6.0,6.0,0.0,0.2877195112074651
2021,Arsenal,Burnley,27,6.0,2.0,4.0,1.1729159605867443
2021,Arsenal,Tottenham,28,8.0,6.0,2.0,-0.5182669198483352
2021,Arsenal,West Ham,29,6.0,6.0,0.0,0.24564627683469142
2021,Arsenal,Liverpool,30,13.0,18.0,-5.0,-1.0516253704625176
2021,Arsenal,Sheffield United,31,7.0,8.0,-1.0,0.4232569371260435
2021,Arsenal,Fulham,32,6.0,8.0,-2.0,1.3165417926213463
2021,Arsenal,Everton,33,5.0,7.0,-2.0,-0.6507557138836898
2021,Arsenal,Newcastle,34,8.0,8.0,0.0,0.4368492122029872
2021,Arsenal,West Brom,35,7.0,6.0,1.0,-0.8618486974531372
2021,Arsenal,Chelsea,36,3.0,4.0,-1.0,0.02269808799184303
2021,Arsenal,Crystal Palace,37,6.0,3.0,3.0,0.38037718247424657
2021,Arsenal,Brighton,38,3.0,4.0,-1.0,-0.2445919545437767
2021,Aston Villa,Fulham,2,7.0,9.0,-2.0,0.6577364734914266
2021,Aston Villa,Liverpool,3,6.0,5.0,1.0,1.7498238441242073
2021,Aston Villa,Leicester,4,14.0,14.0,0.0,-0.28294279675963463
2021,Aston Villa,Leeds,5,5.0,4.0,1.0,-0.3013514759918372
2021,Aston Villa,Southampton,6,8.0,6.0,2.0,0.02357802880052251
2021,Aston Villa,Arsenal,7,7.0,7.0,0.0,0.9095207795853826
2021,Aston Villa,Brighton,8,12.0,14.0,-2.0,0.6522948564241309
2021,Aston Villa,West Ham,9,9.0,8.0,1.0,0.4191243268299465
2021,Aston Villa,Wolves,10,11.0,5.0,6.0,-0.7039398374977255
2021,Aston Villa,Burnley,11,5.0,3.0,2.0,-0.015720449066313202
2021,Aston Villa,West Brom,12,3.0,4.0,-1.0,0.13296854364421562
2021,Aston Villa,Crystal Palace,13,5.0,7.0,-2.0,2.68786335184551
2021,Aston Villa,Chelsea,14,2.0,2.0,0.0,-0.0012099889518840667
2021,Aston Villa,Man United,15,4.0,3.0,1.0,0.5428680218593045
2021,Aston Villa,Man City,16,19.0,3.0,16.0,0.002219448026627102
2021,Aston Villa,Newcastle,17,3.0,5.0,-2.0,0.7933333944456116
2021,Aston Villa,Burnley,18,3.0,5.0,-2.0,1.2153556204529439
2021,Aston Villa,Southampton,19,3.0,3.0,0.0,-0.5629537124765681
2021,Aston Villa,West Ham,20,4.0,3.0,1.0,-0.7410807984515385
2021,Aston Villa,Arsenal,21,2.0,3.0,-1.0,-0.11994287792452862
2021,Aston Villa,Brighton,22,7.0,7.0,0.0,-0.7645802570016926
2021,Aston Villa,Leicester,23,7.0,8.0,-1.0,0.29168652438530573
2021,Aston Villa,Leeds,24,6.0,3.0,3.0,-0.595533788796351
2021,Aston Villa,Sheffield United,25,4.0,2.0,2.0,-0.21534471369400987
2021,Aston Villa,Wolves,26,2.0,3.0,-1.0,-0.5274058051262603
2021,Aston Villa,Newcastle,27,6.0,5.0,1.0,-0.7285657365017583
2021,Aston Villa,Tottenham,28,8.0,7.0,1.0,-1.0066219594655583
2021,Aston Villa,Fulham,29,13.0,15.0,-2.0,-0.1611349944498306
2021,Aston Villa,Liverpool,30,5.0,6.0,-1.0,-0.3223881338951955
2021,Aston Villa,Man City,31,11.0,11.0,0.0,0.06742444095748934
2021,Aston Villa,West Brom,32,3.0,2.0,1.0,-0.2205709193833596
2021,Aston Villa,Everton,33,6.0,8.0,-2.0,0.3499556143133249
2021,Aston Villa,Man United,34,7.0,14.0,-7.0,-0.6855953470930332
2021,Aston Villa,Everton,35,4.0,4.0,0.0,-0.9574772711040994
2021,Aston Villa,Crystal Palace,36,2.0,4.0,-2.0,-0.3163397707782267
2021,Aston Villa,Tottenham,37,3.0,3.0,0.0,0.455811969389738
2021,Aston Villa,Chelsea,38,3.0,4.0,-1.0,-0.677371499491424
2021,Brighton,Newcastle,2,5.0,7.0,-2.0,-0.2150395241750369
2021,Brighton,Man United,3,5.0,6.0,-1.0,1.0886593798341708
2021,Brighton,Everton,4,7.0,7.0,0.0,0.05050971528707082
2021,Brighton,Crystal Palace,5,14.0,15.0,-1.0,-0.2995142585333139
2021,Brighton,West Brom,6,8.0,7.0,1.0,-1.3566187940759054
2021,Brighton,Tottenham,7,6.0,5.0,1.0,-0.7391261079147313
2021,Brighton,Burnley,8,4.0,6.0,-2.0,-0.055433206377620836
2021,Brighton,Aston Villa,9,14.0,12.0,2.0,0.3481448649776271
2021,Brighton,Liverpool,10,6.0,5.0,1.0,-0.4098021531684731
2021,Brighton,Southampton,11,9.0,8.0,1.0,-0.22594890546892077
2021,Brighton,Leicester,12,5.0,7.0,-2.0,-0.25015057614462155
2021,Brighton,Fulham,13,3.0,3.0,0.0,-0.775502047323575
2021,Brighton,Sheffield United,14,3.0,2.0,1.0,1.072993649176462
2021,Brighton,West Ham,15,7.0,5.0,2.0,0.4155033155229122
2021,Brighton,Arsenal,16,2.0,3.0,-1.0,-0.38759344663142337
2021,Brighton,Wolves,17,3.0,3.0,0.0,0.3252157047169537
2021,Brighton,Man City,18,11.0,10.0,1.0,-0.3629122534014436
2021,Brighton,Leeds,19,2.0,14.0,-12.0,-0.18135811733741836
2021,Brighton,Fulham,20,11.0,6.0,5.0,0.775077198062273
2021,Brighton,Tottenham,21,3.0,2.0,1.0,0.47121624108469673
2021,Brighton,Liverpool,22,3.0,3.0,0.0,0.21433461152637212
2021,Brighton,Burnley,23,2.0,2.0,0.0,-0.7309616015679363
2021,Brighton,Aston Villa,24,7.0,7.0,0.0,0.9210979748753223
2021,Brighton,Crystal Palace,25,9.0,9.0,0.0,0.885919136989896
2021,Brighton,West Brom,26,4.0,7.0,-3.0,0.044700130825902296
2021,Brighton,Leicester,27,7.0,3.0,4.0,-0.5212833560964525
2021,Brighton,Southampton,28,7.0,3.0,4.0,-0.3275606571216456
2021,Brighton,Newcastle,29,6.0,8.0,-2.0,-0.6776337461302311
2021,Brighton,Man United,30,14.0,20.0,-6.0,0.490699369776621
2021,Brighton,Everton,31,8.0,7.0,1.0,-0.20117614061745837
2021,Brighton,Chelsea,32,7.0,10.0,-3.0,-0.1997856252639586
2021,Brighton,Sheffield United,33,4.0,6.0,-2.0,0.5678731230450562
2021,Brighton,Leeds,34,6.0,6.0,0.0,0.14072834566336323
2021,Brighton,Wolves,35,7.0,5.0,2.0,-0.8154460892307128
2021,Brighton,West Ham,36,6.0,6.0,0.0,-0.4124195398216861
2021,Brighton,Man City,37,2.0,3.0,-1.0,0.5668692579334277
2021,Brighton,Arsenal,38,4.0,3.0,1.0,-0.7751627663688709
2021,Burnley,Southampton,2,6.0,6.0,0.0,-0.7964834302642111
2021,Burnley,Newcastle,3,7.0,6.0,1.0,-0.5765301151172861
2021,Burnley,West Brom,4,15.0,15.0,0.0,-0.10070876219400904
2021,Burnley,Tottenham,5,7.0,8.0,-1.0,-0.043670811926324715
2021,Burnley,Chelsea,6,4.0,6.0,-2.0,-0.2089504363872376
2021,Burnley,Brighton,7,6.0,4.0,2.0,-0.29760719417464326
2021,Burnley,Crystal Palace,8,17.0,16.0,1.0,0.4513930877805292
2021,Burnley,Man City,9,4.0,6.0,-2.0,0.007775448678231267
2021,Burnley,Everton,10,6.0,6.0,0.0,-0.3119048455731348
2021,Burnley,Arsenal,11,8.0,7.0,1.0,0.0757767347554461
2021,Burnley,Aston Villa,12,3.0,5.0,-2.0,-0.5625985206432589
2021,Burnley,Wolves,13,3.0,5.0,-2.0,0.18475698995479495
2021,Burnley,Leeds,14,5.0,6.0,-1.0,0.5342714244674207
2021,Burnley,Sheffield United,15,2.0,2.0,0.0,-0.42120069736598
2021,Burnley,Man United,16,14.0,11.0,3.0,-0.21134300998975986
2021,Burnley,West Ham,17,3.0,14.0,-11.0,-0.4361774855837053
2021,Burnley,Liverpool,18,5.0,4.0,1.0,-0.4249906774228833
2021,Burnley,Aston Villa,19,5.0,3.0,2.0,-0.3593020015486792
2021,Burnley,Chelsea,20,3.0,3.0,0.0,-0.11247588350259363
2021,Burnley,Man City,21,3.0,4.0,-1.0,-0.45581375893032716
2021,Burnley,Brighton,22,2.0,2.0,0.0,1.1244224490543018
2021,Burnley,Crystal Palace,23,7.0,4.0,3.0,0.8919323705231483
2021,Burnley,Fulham,24,4.0,2.0,2.0,0.04931262401983827
2021,Burnley,West Brom,25,2.0,6.0,-4.0,-0.9174584165118262
2021,Burnley,Tottenham,26,7.0,7.0,0.0,-0.20846816624264441
2021,Burnley,Leicester,27,3.0,3.0,0.0,0.294147611304982
2021,Burnley,Arsenal,28,2.0,6.0,-4.0,0.19790287532591877
2021,Burnley,Everton,29,7.0,4.0,3.0,-0.10252924603335778
2021,Burnley,Southampton,30,21.0,20.0,1.0,-0.19206585915660612
2021,Burnley,Newcastle,31,7.0,6.0,1.0,0.5990150034579556
2021,Burnley,Man United,32,7.0,6.0,1.0,0.25769207689057394
2021,Burnley,Wolves,33,6.0,7.0,-1.0,1.4077673389190908
2021,Burnley,West Ham,34,8.0,9.0,-1.0,-0.09686967257368762
2021,Burnley,Fulham,35,6.0,9.0,-3.0,0.7135544974205279
2021,Burnley,Leeds,36,4.0,7.0,-3.0,0.17435630087489917
2021,Burnley,Liverpool,37,4.0,3.0,1.0,-0.0746819937870159
2021,Burnley,Sheffield United,38,3.0,3.0,0.0,-0.5805080496063473
2021,Chelsea,Liverpool,2,5.0,7.0,-2.0,-1.4096860333191321
2021,Chelsea,West Brom,3,6.0,7.0,-1.0,0.3406219875124119
2021,Chelsea,Crystal Palace,4,6.0,6.0,0.0,-1.2254069271413703
2021,Chelsea,Southampton,5,14.0,13.0,1.0,0.03946618935853663
2021,Chelsea,Man United,6,7.0,6.0,1.0,-0.9758089746467968
2021,Chelsea,Burnley,7,6.0,4.0,2.0,-0.515530229806094
2021,Chelsea,Sheffield United,8,7.0,7.0,0.0,0.5004445207001442
2021,Chelsea,Newcastle,9,13.0,14.0,-1.0,0.09001280124843936
2021,Chelsea,Tottenham,10,8.0,7.0,1.0,-0.7182587522291848
2021,Chelsea,Leeds,11,6.0,7.0,-1.0,2.7846302233943248
2021,Chelsea,Everton,12,7.0,7.0,0.0,-0.4430891322837489
2021,Chelsea,Wolves,13,2.0,3.0,-1.0,0.14957152137490493
2021,Chelsea,West Ham,14,6.0,5.0,1.0,0.6764951449098844
2021,Chelsea,Arsenal,15,4.0,7.0,-3.0,0.23348480392924698
2021,Chelsea,Aston Villa,16,2.0,2.0,0.0,-0.29712022910751523
2021,Chelsea,Man City,17,5.0,7.0,-2.0,-0.1685541333604652
2021,Chelsea,Fulham,18,13.0,2.0,11.0,-0.22955333885022888
2021,Chelsea,Leicester,19,3.0,3.0,0.0,-0.738305236164205
2021,Chelsea,Wolves,20,7.0,11.0,-4.0,-1.0735804799123643
2021,Chelsea,Burnley,21,3.0,3.0,0.0,-0.6983146150696877
2021,Chelsea,Tottenham,22,4.0,4.0,0.0,0.24951744062637093
2021,Chelsea,Sheffield United,23,2.0,5.0,-3.0,-1.0595061329413176
2021,Chelsea,Newcastle,24,8.0,9.0,-1.0,0.42490815403123783
2021,Chelsea,Southampton,25,4.0,6.0,-2.0,-0.9028695189735778
2021,Chelsea,Man United,26,8.0,6.0,2.0,-0.2915347905211123
2021,Chelsea,Liverpool,27,4.0,4.0,0.0,-0.04139915689305007
2021,Chelsea,Everton,28,3.0,4.0,-1.0,0.035939674925593135
2021,Chelsea,Leeds,29,4.0,4.0,0.0,-0.7517929619738034
2021,Chelsea,West Brom,30,20.0,20.0,0.0,0.08533475251712286
2021,Chelsea,Crystal Palace,31,7.0,4.0,3.0,2.044253953080121
2021,Chelsea,Brighton,32,10.0,7.0,3.0,-0.49532660205682766
2021,Chelsea,West Ham,33,3.0,7.0,-4.0,1.1039353741964817
2021,Chelsea,Fulham,34,7.0,13.0,-6.0,-0.12728413508540748
2021,Chelsea,Man City,35,7.0,7.0,0.0,-0.08209572385308272
2021,Chelsea,Arsenal,36,4.0,3.0,1.0,0.025195676957321167
2021,Chelsea,Leicester,37,6.0,7.0,-1.0,0.4419431146547681
2021,Chelsea,Aston Villa,38,4.0,3.0,1.0,1.9366086019922313
2021,Crystal Palace,Everton,3,6.0,7.0,-1.0,-0.4944652280924146
2021,Crystal Palace,Chelsea,4,6.0,6.0,0.0,-0.34936857992790377
2021,Crystal Palace,Brighton,5,15.0,14.0,1.0,-0.6880407220103352
2021,Crystal Palace,Fulham,6,6.0,6.0,0.0,1.9606856553168923
2021,Crystal Palace,Wolves,7,6.0,5.0,1.0,0.05373581323206822
2021,Crystal Palace,Leeds,8,7.0,4.0,3.0,0.18719241855482038
2021,Crystal Palace,Burnley,9,16.0,17.0,-1.0,0.36095711995959834
2021,Crystal Palace,Newcastle,10,4.0,6.0,-2.0,-0.5837254428093891
2021,Crystal Palace,West Brom,11,8.0,7.0,1.0,0.6197311831476584
2021,Crystal Palace,Tottenham,12,7.0,6.0,1.0,0.9502217283272715
2021,Crystal Palace,West Ham,13,3.0,5.0,-2.0,0.3428378295929553
2021,Crystal Palace,Liverpool,14,2.0,2.0,0.0,-0.3307800124304004
2021,Crystal Palace,Aston Villa,15,7.0,5.0,2.0,0.05812670541365805
2021,Crystal Palace,Leicester,16,2.0,2.0,0.0,-0.5545659295082441
2021,Crystal Palace,Sheffield United,17,5.0,3.0,2.0,-0.6559382425098038
2021,Crystal Palace,Arsenal,18,12.0,12.0,0.0,0.04436788891742216
2021,Crystal Palace,Man City,19,2.0,4.0,-2.0,-0.31910033653989744
2021,Crystal Palace,West Ham,20,8.0,7.0,1.0,-0.2873909128891091
2021,Crystal Palace,Wolves,21,3.0,2.0,1.0,0.451379724228157
2021,Crystal Palace,Newcastle,22,3.0,3.0,0.0,-0.10401804271607851
2021,Crystal Palace,Leeds,23,5.0,5.0,0.0,-0.539687440147621
2021,Crystal Palace,Burnley,24,4.0,7.0,-3.0,-0.48405333543900353
2021,Crystal Palace,Brighton,25,9.0,9.0,0.0,-0.38188576951049147
2021,Crystal Palace,Fulham,26,5.0,7.0,-2.0,-0.9527993288281051
2021,Crystal Palace,Man United,27,3.0,3.0,0.0,-0.03110260661329034
2021,Crystal Palace,Tottenham,28,3.0,3.0,0.0,-0.17072053460003678
2021,Crystal Palace,West Brom,29,5.0,6.0,-1.0,-0.7608510030305686
2021,Crystal Palace,Everton,30,23.0,22.0,1.0,-0.1617668872785647
2021,Crystal Palace,Chelsea,31,4.0,7.0,-3.0,0.047814959918802025
2021,Crystal Palace,Leicester,32,16.0,4.0,12.0,0.007945437356716711
2021,Crystal Palace,Man City,33,4.0,9.0,-5.0,-0.09213624286240346
2021,Crystal Palace,Sheffield United,34,7.0,5.0,2.0,1.2292789573953375
2021,Crystal Palace,Southampton,35,3.0,3.0,0.0,-0.2752085095737644
2021,Crystal Palace,Aston Villa,36,4.0,2.0,2.0,0.9841074720474476
2021,Crystal Palace,Arsenal,37,3.0,6.0,-3.0,0.18357960319041122
2021,Crystal Palace,Liverpool,38,3.0,3.0,0.0,0.10272304011205213
2021,Everton,West Brom,2,5.0,5.0,0.0,2.3219679411667125
2021,Everton,Crystal Palace,3,7.0,6.0,1.0,0.16370498644253395
2021,Everton,Brighton,4,7.0,7.0,0.0,1.3711297517681542
2021,Everton,Liverpool,5,13.0,12.0,1.0,0.20474692617886636
2021,Everton,Southampton,6,8.0,8.0,0.0,-0.8960710926181628
2021,Everton,Newcastle,7,7.0,6.0,1.0,-0.06851460163001177
2021,Everton,Man United,8,5.0,5.0,0.0,-0.7131281153365118
2021,Everton,Fulham,9,14.0,14.0,0.0,1.0537210284933634
2021,Everton,Leeds,10,6.0,6.0,0.0,-0.2776497477669182
2021,Everton,Burnley,11,6.0,6.0,0.0,0.9821153564740503
2021,Everton,Chelsea,12,7.0,7.0,0.0,-0.32046135899764544
2021,Everton,Leicester,13,3.0,2.0,1.0,0.5074388699230503
2021,Everton,Arsenal,14,2.0,2.0,0.0,-0.4860223486444345
2021,Everton,Sheffield United,15,7.0,6.0,1.0,-0.8744192490047078
2021,Everton,West Ham,16,5.0,2.0,3.0,-0.9198777894268599
2021,Everton,Wolves,17,11.0,10.0,1.0,-0.7316796157924881
2021,Everton,Leicester,18,15.0,8.0,7.0,-0.7588773021190197
2021,Everton,Newcastle,19,2.0,3.0,-1.0,-0.6097326092205612
2021,Everton,Leeds,20,4.0,3.0,1.0,0.6335649540187414
2021,Everton,Man United,21,3.0,3.0,0.0,0.6674693849852142
2021,Everton,Fulham,22,7.0,8.0,-1.0,-1.1520703717699385
2021,Everton,Man City,23,3.0,4.0,-1.0,0.40710862863463637
2021,Everton,Liverpool,24,2.0,7.0,-5.0,0.3102948284122722
2021,Everton,Southampton,25,9.0,6.0,3.0,-0.028515091648464663
2021,Everton,West Brom,26,2.0,5.0,-3.0,-0.09490102577130988
2021,Everton,Chelsea,27,4.0,3.0,1.0,-0.3668238625313186
2021,Everton,Burnley,28,4.0,7.0,-3.0,0.10717852381052229
2021,Everton,Crystal Palace,29,22.0,23.0,-1.0,0.8840775922894395
2021,Everton,Brighton,30,7.0,8.0,-1.0,-0.48505417903086545
2021,Everton,Tottenham,31,3.0,5.0,-2.0,0.2394213279838746
2021,Everton,Arsenal,32,7.0,5.0,2.0,-0.4074527367681332
2021,Everton,Aston Villa,33,8.0,6.0,2.0,-0.14162153467645378
2021,Everton,West Ham,34,7.0,5.0,2.0,0.5082068340367603
2021,Everton,Aston Villa,35,4.0,4.0,0.0,-0.13877874756259345
2021,Everton,Sheffield United,36,2.0,8.0,-6.0,-0.5215240598731778
2021,Everton,Wolves,37,2.0,3.0,-1.0,-0.621287058868471
2021,Everton,Man City,38,3.0,4.0,-1.0,-0.22436083509822674
2021,Fulham,Leeds,2,7.0,6.0,1.0,-0.23594920373426842
2021,Fulham,Aston Villa,3,9.0,7.0,2.0,-0.5616544481354753
2021,Fulham,Wolves,4,5.0,6.0,-1.0,0.12171167711936859
2021,Fulham,Sheffield United,5,13.0,13.0,0.0,-0.5645318304483155
2021,Fulham,Crystal Palace,6,6.0,6.0,0.0,-0.27284612777818307
2021,Fulham,West Brom,7,9.0,7.0,2.0,0.14376451409199498
2021,Fulham,West Ham,8,5.0,7.0,-2.0,0.24127160980947082
2021,Fulham,Everton,9,14.0,14.0,0.0,0.048047040144443054
2021,Fulham,Leicester,10,8.0,7.0,1.0,0.46666339561434267
2021,Fulham,Man City,11,4.0,7.0,-3.0,-0.1320603614306728
2021,Fulham,Liverpool,12,8.0,6.0,2.0,0.7969820916117174
2021,Fulham,Brighton,13,3.0,3.0,0.0,0.22582180828151888
2021,Fulham,Newcastle,14,3.0,3.0,0.0,0.07283106328133537
2021,Fulham,Southampton,15,6.0,7.0,-1.0,-0.3823079042015096
2021,Fulham,Tottenham,16,18.0,11.0,7.0,0.22702917003360668
2021,Fulham,Chelsea,17,2.0,13.0,-11.0,-0.1661022233344972
2021,Fulham,Man United,18,4.0,3.0,1.0,-0.12170332276117224
2021,Fulham,Brighton,19,6.0,11.0,-5.0,-0.12253315816064159
2021,Fulham,West Brom,20,2.0,3.0,-1.0,0.3131059413758752
2021,Fulham,Leicester,21,4.0,3.0,1.0,-0.25998698508972484
2021,Fulham,West Ham,22,2.0,2.0,0.0,0.5717197191351564
2021,Fulham,Everton,23,8.0,7.0,1.0,1.6845128814956363
2021,Fulham,Burnley,24,2.0,4.0,-2.0,-0.4493591145899387
2021,Fulham,Sheffield United,25,3.0,5.0,-2.0,-0.21003143013907732
2021,Fulham,Crystal Palace,26,7.0,5.0,2.0,-0.2690504657418462
2021,Fulham,Tottenham,27,4.0,4.0,0.0,0.1595212412341256
2021,Fulham,Liverpool,28,2.0,2.0,0.0,0.6126880761793125
2021,Fulham,Man City,29,6.0,3.0,3.0,-0.0642969922349822
2021,Fulham,Leeds,30,6.0,6.0,0.0,0.21369902682282116
2021,Fulham,Aston Villa,31,15.0,13.0,2.0,0.6265884847518732
2021,Fulham,Wolves,32,5.0,3.0,2.0,-0.30505991725981574
2021,Fulham,Arsenal,33,8.0,6.0,2.0,-0.6749253815607495
2021,Fulham,Chelsea,34,13.0,7.0,6.0,-0.22218696414750672
2021,Fulham,Burnley,35,9.0,6.0,3.0,-0.5003769024446082
2021,Fulham,Southampton,36,4.0,3.0,1.0,-0.0745592031411435
2021,Fulham,Man United,37,3.0,4.0,-1.0,0.1579186486546067
2021,Fulham,Newcastle,38,4.0,3.0,1.0,-0.27692456699587353
2021,Leeds,Fulham,2,6.0,7.0,-1.0,-1.123296649576942
2021,Leeds,Sheffield United,3,7.0,5.0,2.0,-0.3198824421949691
2021,Leeds,Man City,4,6.0,6.0,0.0,1.775064814369816
2021,Leeds,Wolves,5,16.0,15.0,1.0,-0.516154543243587
2021,Leeds,Aston Villa,6,4.0,5.0,-1.0,0.9979085060531017
2021,Leeds,Leicester,7,10.0,8.0,2.0,0.22105967432272355
2021,Leeds,Crystal Palace,8,4.0,7.0,-3.0,-0.8193026626605652
2021,Leeds,Arsenal,9,15.0,13.0,2.0,0.5410966553639365
2021,Leeds,Everton,10,6.0,6.0,0.0,1.778559214202017
2021,Leeds,Chelsea,11,7.0,6.0,1.0,0.23855898113525487
2021,Leeds,West Ham,12,6.0,6.0,0.0,-0.7925136847146826
2021,Leeds,Newcastle,13,4.0,4.0,0.0,1.0010531390859663
2021,Leeds,Man United,14,3.0,2.0,1.0,0.5335641619753329
2021,Leeds,Burnley,15,6.0,5.0,1.0,-0.59804414759452
2021,Leeds,West Brom,16,2.0,2.0,0.0,-0.3177713885179365
2021,Leeds,Tottenham,17,3.0,5.0,-2.0,-0.11667917143651096
2021,Leeds,Brighton,18,14.0,2.0,12.0,-0.9544094468916069
2021,Leeds,Newcastle,19,10.0,2.0,8.0,-0.8064815065632962
2021,Leeds,Leicester,20,4.0,3.0,1.0,0.5672035140256491
2021,Leeds,Everton,21,3.0,4.0,-1.0,-0.49164582629499765
2021,Leeds,Crystal Palace,22,5.0,5.0,0.0,0.6057357215152179
2021,Leeds,Arsenal,23,5.0,8.0,-3.0,-0.38915479860573754
2021,Leeds,Wolves,24,5.0,5.0,0.0,1.1733603721541963
2021,Leeds,Southampton,25,4.0,3.0,1.0,0.05401818273078973
2021,Leeds,Aston Villa,26,3.0,6.0,-3.0,-0.6879474522687723
2021,Leeds,West Ham,27,9.0,9.0,0.0,0.045146026133501715
2021,Leeds,Chelsea,28,4.0,4.0,0.0,-0.5835585599769431
2021,Leeds,Fulham,29,6.0,6.0,0.0,-0.07457813368834532
2021,Leeds,Sheffield United,30,14.0,20.0,-6.0,0.31817415771270197
2021,Leeds,Man City,31,6.0,6.0,0.0,-0.4710393010131957
2021,Leeds,Liverpool,32,9.0,9.0,0.0,1.167345005465397
2021,Leeds,Man United,33,5.0,6.0,-1.0,-1.1317664404679122
2021,Leeds,Brighton,34,6.0,6.0,0.0,-0.46857789542035644
2021,Leeds,Tottenham,35,6.0,5.0,1.0,0.9931033970781653
2021,Leeds,Burnley,36,7.0,4.0,3.0,0.24841313134444665
2021,Leeds,Southampton,37,3.0,3.0,0.0,0.11695273946717522
2021,Leeds,West Brom,38,4.0,3.0,1.0,-0.5491767798109453
2021,Leicester,Man City,3,6.0,5.0,1.0,0.01269525518430692
2021,Leicester,West Ham,4,6.0,6.0,0.0,-0.9556552178002757
2021,Leicester,Aston Villa,5,14.0,14.0,0.0,-0.8206748299235064
2021,Leicester,Arsenal,6,7.0,8.0,-1.0,-0.28861685544260385
2021,Leicester,Leeds,7,8.0,10.0,-2.0,0.9136715392134949
2021,Leicester,Wolves,8,5.0,8.0,-3.0,-0.8809998219784257
2021,Leicester,Liverpool,9,14.0,14.0,0.0,0.9525144420906695
2021,Leicester,Fulham,10,7.0,8.0,-1.0,-0.32515032554289935
2021,Leicester,Sheffield United,11,5.0,7.0,-2.0,-0.1878229470493471
2021,Leicester,Brighton,12,7.0,5.0,2.0,0.5836386909692708
2021,Leicester,Everton,13,2.0,3.0,-1.0,-0.6054368171822397
2021,Leicester,Tottenham,14,3.0,3.0,0.0,-0.1381116835710946
2021,Leicester,Man United,15,5.0,5.0,0.0,-0.1519138368563997
2021,Leicester,Crystal Palace,16,2.0,2.0,0.0,-0.5128643742157263
2021,Leicester,Newcastle,17,5.0,3.0,2.0,-0.7048303600169168
2021,Leicester,Southampton,18,13.0,12.0,1.0,0.53558859938035
2021,Leicester,Chelsea,19,3.0,3.0,0.0,0.29096533655737766
2021,Leicester,Everton,20,8.0,15.0,-7.0,-0.3871705603277865
2021,Leicester,Leeds,21,3.0,4.0,-1.0,0.017526251068173293
2021,Leicester,Fulham,22,3.0,4.0,-1.0,0.40393486066515516
2021,Leicester,Wolves,23,3.0,4.0,-1.0,-0.5215902070708244
