season,player_code,role,dc,hit,mins,opp_str,own_str,conceded,is_home
2025-2026,214590,FB,5.0,0.0,90,1.6668918918918918,1.2106569343065694,1.0,True
2025-2026,226597,CB,12.0,1.0,90,1.238896551724138,1.7187234042553192,0.0,False
2025-2026,233963,CB,13.0,1.0,90,1.6668918918918918,1.2106569343065694,1.0,True
2025-2026,499169,FB,1.0,0.0,90,1.238896551724138,1.7187234042553192,0.0,False
2025-2026,613804,FB,5.0,0.0,90,1.6668918918918918,1.2106569343065694,1.0,True
2025-2026,462424,CB,8.0,0.0,90,1.238896551724138,1.7187234042553192,0.0,False
2025-2026,106611,CB,8.0,0.0,90,1.5676973684210527,1.2333802816901407,2.0,False
2025-2026,224967,FB,4.0,0.0,90,1.5676973684210527,1.2333802816901407,2.0,False
2025-2026,437499,CB,8.0,0.0,90,1.2277852348993288,1.561027397260274,2.0,True
2025-2026,244723,FB,8.0,0.0,90,1.2277852348993288,1.561027397260274,2.0,True
2025-2026,427623,CB,10.0,1.0,90,1.2277852348993288,1.561027397260274,2.0,True
2025-2026,512462,CB,2.0,0.0,90,1.5676973684210527,1.2333802816901407,2.0,False
2025-2026,651426,CB,7.0,0.0,90,1.2277852348993288,1.561027397260274,2.0,True
2025-2026,17761,CB,13.0,1.0,90,1.5676973684210527,1.2333802816901407,2.0,False
2025-2026,135720,CB,10.0,1.0,90,1.378445945945946,1.078201438848921,1.0,True
2025-2026,487053,FB,7.0,0.0,84,1.378445945945946,1.078201438848921,1.0,True
2025-2026,491279,CB,4.0,0.0,90,1.378445945945946,1.078201438848921,1.0,True
2025-2026,214225,CB,8.0,0.0,90,1.0653061224489795,1.4740853658536586,1.0,False
2025-2026,434752,CB,16.0,1.0,90,1.0653061224489795,1.4740853658536586,1.0,False
2025-2026,220627,CB,12.0,1.0,90,1.0653061224489795,1.4740853658536586,1.0,False
2025-2026,441164,FB,9.0,0.0,90,1.378445945945946,1.078201438848921,1.0,True
2025-2026,224967,FB,5.0,0.0,90,1.0117021276595746,1.2333802816901407,3.0,True
2025-2026,247955,FB,6.0,0.0,90,1.2277852348993288,1.0265625,1.0,False
2025-2026,167512,CB,11.0,1.0,67,1.2277852348993288,1.0265625,1.0,False
2025-2026,434399,CB,6.0,0.0,90,1.2277852348993288,1.0265625,1.0,False
2025-2026,17761,CB,11.0,1.0,90,1.0117021276595746,1.2333802816901407,3.0,True
2025-2026,106611,CB,7.0,0.0,90,1.0117021276595746,1.2333802816901407,3.0,True
2025-2026,512462,CB,4.0,0.0,87,1.0117021276595746,1.2333802816901407,3.0,True
2025-2026,200834,CB,5.0,0.0,90,1.2277852348993288,1.0265625,1.0,False
2025-2026,462424,CB,7.0,0.0,90,0.8622666666666667,1.7187234042553192,0.0,True
2025-2026,226597,CB,4.0,0.0,90,0.8622666666666667,1.7187234042553192,0.0,True
2025-2026,466075,CB,1.0,0.0,71,0.8622666666666667,1.7187234042553192,0.0,True
2025-2026,549329,FB,9.0,0.0,90,1.6668918918918918,0.8541558441558441,1.0,False
2025-2026,477717,CB,9.0,0.0,81,1.6668918918918918,0.8541558441558441,1.0,False
2025-2026,180804,CB,5.0,0.0,90,1.6668918918918918,0.8541558441558441,1.0,False
2025-2026,58621,FB,4.0,0.0,90,1.6668918918918918,0.8541558441558441,1.0,False
2025-2026,500040,CB,5.0,0.0,90,0.8622666666666667,1.7187234042553192,0.0,True
2025-2026,463981,CB,7.0,0.0,90,1.8812337662337661,1.598169014084507,1.0,True
2025-2026,472769,FB,5.0,0.0,90,1.6012587412587411,1.8621383647798742,1.0,False
2025-2026,209036,CB,4.0,0.0,90,1.6012587412587411,1.8621383647798742,1.0,False
2025-2026,465351,FB,4.0,0.0,90,1.6012587412587411,1.8621383647798742,1.0,False
2025-2026,494521,FB,6.0,0.0,90,1.8812337662337661,1.598169014084507,1.0,True
2025-2026,578153,FB,3.0,0.0,90,1.6012587412587411,1.8621383647798742,1.0,False
2025-2026,54469,FB,5.0,0.0,89,1.8812337662337661,1.598169014084507,1.0,True
2025-2026,221466,CB,10.0,1.0,90,1.8812337662337661,1.598169014084507,1.0,True
2025-2026,233963,CB,14.0,1.0,90,1.5206081081081082,1.2106569343065694,3.0,False
2025-2026,214590,FB,4.0,0.0,62,1.5206081081081082,1.2106569343065694,3.0,False
2025-2026,465642,CB,9.0,0.0,90,1.238896551724138,1.461830985915493,1.0,True
2025-2026,487838,FB,3.0,0.0,90,1.238896551724138,1.461830985915493,1.0,True
2025-2026,220237,CB,13.0,1.0,90,1.238896551724138,1.461830985915493,1.0,True
2025-2026,77794,FB,3.0,0.0,84,1.238896551724138,1.461830985915493,1.0,True
2025-2026,613804,FB,2.0,0.0,90,1.5206081081081082,1.2106569343065694,3.0,False
2025-2026,169528,FB,11.0,1.0,90,0.975608108108108,1.270763358778626,1.0,False
2025-2026,219924,CB,7.0,0.0,90,0.975608108108108,1.270763358778626,1.0,False
2025-2026,166477,FB,6.0,0.0,90,0.975608108108108,1.270763358778626,1.0,False
2025-2026,231480,CB,9.0,0.0,90,1.2529139072847681,0.9484567901234568,1.0,True
2025-2026,232892,CB,7.0,0.0,90,0.975608108108108,1.270763358778626,1.0,False
2025-2026,483081,FB,5.0,0.0,84,1.2529139072847681,0.9484567901234568,1.0,True
2025-2026,501837,CB,5.0,0.0,90,1.2529139072847681,0.9484567901234568,1.0,True
2025-2026,497949,FB,0.0,0.0,84,1.2529139072847681,0.9484567901234568,1.0,True
2025-2026,487053,FB,4.0,0.0,68,1.7197222222222224,1.078201438848921,2.0,False
2025-2026,135720,CB,10.0,1.0,90,1.7197222222222224,1.078201438848921,2.0,False
2025-2026,179268,FB,5.0,0.0,90,1.0653061224489795,1.7587671232876714,1.0,True
2025-2026,444463,CB,9.0,0.0,80,1.0653061224489795,1.7587671232876714,1.0,True
2025-2026,441164,FB,1.0,0.0,90,1.7197222222222224,1.078201438848921,2.0,False
2025-2026,491279,CB,4.0,0.0,90,1.7197222222222224,1.078201438848921,2.0,False
2025-2026,577016,FB,3.0,0.0,73,1.0653061224489795,1.7587671232876714,1.0,True
2025-2026,551210,FB,6.0,0.0,90,1.0653061224489795,1.7587671232876714,1.0,True
2025-2026,469142,CB,9.0,0.0,90,1.378445945945946,1.5276335877862597,1.0,False
2025-2026,231416,FB,3.0,0.0,90,1.378445945945946,1.5276335877862597,1.0,False
2025-2026,465730,FB,5.0,0.0,90,1.378445945945946,1.5276335877862597,1.0,False
2025-2026,434752,CB,14.0,1.0,90,1.4670422535211267,1.4740853658536586,0.0,True
2025-2026,83299,CB,7.0,0.0,90,1.378445945945946,1.5276335877862597,1.0,False
2025-2026,111478,CB,4.0,0.0,64,1.378445945945946,1.5276335877862597,1.0,False
2025-2026,220627,CB,6.0,0.0,90,1.4670422535211267,1.4740853658536586,0.0,True
2025-2026,214225,CB,7.0,0.0,90,1.4670422535211267,1.4740853658536586,0.0,True
2025-2026,221820,FB,15.0,1.0,90,1.1952777777777779,1.7063125,2.0,True
2025-2026,485047,CB,10.0,1.0,90,1.7102097902097901,1.1928571428571428,3.0,False
2025-2026,95658,CB,14.0,1.0,90,1.1952777777777779,1.7063125,2.0,True
2025-2026,106760,FB,5.0,0.0,90,1.1952777777777779,1.7063125,2.0,True
2025-2026,215136,FB,9.0,0.0,90,1.7102097902097901,1.1928571428571428,3.0,False
2025-2026,227444,CB,4.0,0.0,90,1.7102097902097901,1.1928571428571428,3.0,False
2025-2026,216051,FB,7.0,0.0,90,1.1952777777777779,1.7063125,2.0,True
2025-2026,544877,FB,2.0,0.0,90,1.241111111111111,1.5653225806451612,4.0,False
2025-2026,97032,CB,10.0,1.0,90,1.241111111111111,1.5653225806451612,4.0,False
2025-2026,171287,FB,2.0,0.0,65,1.241111111111111,1.5653225806451612,4.0,False
2025-2026,204716,CB,5.0,0.0,90,1.241111111111111,1.5653225806451612,4.0,False
2025-2026,244954,CB,4.0,0.0,90,1.6056953642384106,1.2532258064516129,2.0,True
2025-2026,199798,FB,6.0,0.0,90,1.6056953642384106,1.2532258064516129,2.0,True
2025-2026,199796,FB,7.0,0.0,90,1.6056953642384106,1.2532258064516129,2.0,True
2025-2026,101188,FB,6.0,0.0,90,1.6056953642384106,1.2532258064516129,2.0,True
2025-2026,191866,CB,12.0,1.0,81,1.5676973684210527,1.5833962264150943,2.0,True
2025-2026,437499,CB,8.0,0.0,60,1.565845070422535,1.561027397260274,2.0,False
2025-2026,432830,CB,13.0,1.0,90,1.5676973684210527,1.5833962264150943,2.0,True
2025-2026,249231,FB,3.0,0.0,90,1.5676973684210527,1.5833962264150943,2.0,True
2025-2026,244723,FB,8.0,0.0,90,1.565845070422535,1.561027397260274,2.0,False
2025-2026,515621,CB,6.0,0.0,73,1.565845070422535,1.561027397260274,2.0,False
2025-2026,607464,FB,3.0,0.0,90,1.5676973684210527,1.5833962264150943,2.0,True
2025-2026,651426,CB,12.0,1.0,90,1.565845070422535,1.561027397260274,2.0,False
2025-2026,122798,FB,4.0,0.0,82,1.565845070422535,1.5653225806451612,1.0,True
2025-2026,432830,CB,14.0,1.0,90,1.6056953642384106,1.5833962264150943,1.0,False
2025-2026,97032,CB,6.0,0.0,90,1.565845070422535,1.5653225806451612,1.0,True
2025-2026,204716,CB,4.0,0.0,88,1.565845070422535,1.5653225806451612,1.0,True
2025-2026,249231,FB,7.0,0.0,88,1.6056953642384106,1.5833962264150943,1.0,False
2025-2026,607464,FB,5.0,0.0,90,1.6056953642384106,1.5833962264150943,1.0,False
2025-2026,444765,CB,10.0,1.0,90,1.6056953642384106,1.5833962264150943,1.0,False
2025-2026,214225,CB,8.0,0.0,90,1.238896551724138,1.4740853658536586,3.0,False
2025-2026,220627,CB,8.0,0.0,90,1.238896551724138,1.4740853658536586,3.0,False
2025-2026,158534,FB,1.0,0.0,90,1.378445945945946,1.2106569343065694,0.0,True
2025-2026,222694,CB,6.0,0.0,90,1.238896551724138,1.4740853658536586,3.0,False
2025-2026,226182,FB,8.0,0.0,77,1.238896551724138,1.4740853658536586,3.0,False
2025-2026,434752,CB,9.0,0.0,69,1.238896551724138,1.4740853658536586,3.0,False
2025-2026,233963,CB,12.0,1.0,90,1.378445945945946,1.2106569343065694,0.0,True
2025-2026,613804,FB,8.0,0.0,90,1.378445945945946,1.2106569343065694,0.0,True
2025-2026,231480,CB,8.0,0.0,90,0.8622666666666667,0.9484567901234568,1.0,False
2025-2026,497949,FB,6.0,0.0,73,0.8622666666666667,0.9484567901234568,1.0,False
2025-2026,58621,FB,3.0,0.0,90,0.975608108108108,0.8541558441558441,1.0,True
2025-2026,501837,CB,13.0,1.0,90,0.8622666666666667,0.9484567901234568,1.0,False
2025-2026,180804,CB,8.0,0.0,90,0.975608108108108,0.8541558441558441,1.0,True
2025-2026,461188,CB,3.0,0.0,90,0.975608108108108,0.8541558441558441,1.0,True
2025-2026,483081,FB,2.0,0.0,81,0.8622666666666667,0.9484567901234568,1.0,False
2025-2026,549329,FB,3.0,0.0,90,0.975608108108108,0.8541558441558441,1.0,True
2025-2026,469142,CB,7.0,0.0,90,1.7102097902097901,1.5276335877862597,3.0,True
