season,team,arch,gap,early,rest,euro_jul_aug,euro_sept,is_mid,treat
2122,Everton,prior 7-12,0.19593079300515887,0.169716797378916,-0.026213995626242846,False,False,1.0,0.0
2122,Leeds,prior 7-12,-0.28481672178924133,-0.22313353447433074,0.0616831873149106,False,False,1.0,0.0
2122,Leicester,prior top-6,-0.1342029572742062,-0.1073708876706168,0.0268320696035894,False,False,0.0,0.0
2122,Liverpool,prior top-6,0.3093760764304755,0.2070544976239329,-0.1023215788065426,False,False,0.0,0.0
2122,Man City,prior top-6,0.15425333308201133,0.05682813099530152,-0.09742520208670982,False,False,0.0,0.0
2122,Man United,prior top-6,0.22511438399667133,0.18690136602316795,-0.03821301797350337,False,False,0.0,0.0
2122,Newcastle,prior 7-12,0.12565562452268025,0.10925688826206398,-0.016398736260616283,False,False,1.0,0.0
2122,Norwich,promoted,-0.05415993258673686,-0.03268352755678431,0.02147640502995255,False,False,0.0,0.0
2122,Southampton,prior 13-20,-0.20609857983527313,-0.1634442001330568,0.04265437970221632,False,False,0.0,0.0
2122,Tottenham,prior 7-12,-0.7112226971005955,-0.6215498748071937,0.08967282229340176,True,False,1.0,1.0
2122,Watford,promoted,-0.09306924565198417,-0.07061505572167714,0.022454189930307025,False,False,0.0,0.0
2122,West Ham,prior top-6,0.11495995314661284,0.08906578061787478,-0.02589417252873806,False,False,0.0,0.0
2122,Wolves,prior 13-20,0.5248162000799597,0.43771806852299516,-0.08709813155696447,False,False,0.0,0.0
2223,Arsenal,prior top-6,0.16187819766952227,0.10459984453013556,-0.0572783531393867,False,False,0.0,0.0
2223,Aston Villa,prior 13-20,-0.42508530694943175,-0.3684252573451429,0.05666004960428882,False,False,0.0,0.0
2223,Bournemouth,promoted,-0.722165928956999,-0.6032316889168756,0.11893424004012337,False,False,0.0,0.0
2223,Brentford,prior 13-20,0.1123738908961528,0.083759243860013,-0.028614647036139786,False,False,0.0,0.0
2223,Brighton,prior 7-12,-0.5435477006521103,-0.4842310548749477,0.05931664577716262,False,False,1.0,0.0
2223,Chelsea,prior top-6,-0.16619945372035433,-0.1457294364675766,0.02047001725277771,False,False,0.0,0.0
2223,Crystal Palace,prior 7-12,0.3153303357008302,0.2563373577914439,-0.05899297790938629,False,False,1.0,0.0
2223,Everton,prior 13-20,-0.04549736472306934,-0.03049636714964138,0.01500099757342796,False,False,0.0,0.0
2223,Fulham,promoted,-0.01316654906915499,-0.00273736948641512,0.01042917958273987,False,False,0.0,0.0
2223,Leeds,prior 13-20,0.2745705900443189,0.24009424943167448,-0.03447634061264442,False,False,0.0,0.0
2223,Leicester,prior 7-12,-0.3234915699130204,-0.2743743682789947,0.04911720163402575,False,False,1.0,0.0
2223,Liverpool,prior top-6,0.29999434912574513,0.24248667939705362,-0.057507669728691514,False,False,0.0,0.0
2223,Man City,prior top-6,0.6974443446928964,0.5350319169113055,-0.16241242778159087,False,False,0.0,0.0
2223,Man United,prior top-6,-0.3285787104823003,-0.29449454592510443,0.03408416455719587,False,False,0.0,0.0
2223,Newcastle,prior 7-12,-0.17052971055950775,-0.18121076621198398,-0.010681055652476228,False,False,1.0,0.0
2223,Nott'm Forest,promoted,-0.011144057764959612,-0.005714923580739643,0.005429134184219968,False,False,0.0,0.0
2223,Southampton,prior 13-20,0.20040421587925483,0.1715990385082117,-0.028805177371043142,False,False,0.0,0.0
2223,Tottenham,prior top-6,0.07144457586807544,0.047410652036008805,-0.02403392383206664,False,False,0.0,0.0
2223,West Ham,prior 7-12,-0.15810651323922173,-0.14140001513616884,0.016706498103052882,True,False,1.0,1.0
2223,Wolves,prior 7-12,0.18170209997604753,0.15473948298744336,-0.02696261698860416,False,False,1.0,0.0
2324,Arsenal,prior top-6,-0.6036190755772104,-0.5731611393035513,0.03045793627365906,False,False,0.0,0.0
2324,Aston Villa,prior 7-12,0.14676605719926303,0.11979069054440084,-0.026975366654862193,True,False,1.0,1.0
2324,Bournemouth,prior 13-20,-0.23457125431376202,-0.20601952297836254,0.028551731335399483,False,False,0.0,0.0
2324,Brentford,prior 7-12,0.04594942307438682,0.028294212078471603,-0.017655210995915216,False,False,1.0,0.0
2324,Brighton,prior top-6,0.5494008662859193,0.44991895166512447,-0.09948191462079489,False,False,0.0,0.0
2324,Burnley,promoted,-0.2547543392862859,-0.21033107031947465,0.04442326896681123,False,False,0.0,0.0
2324,Chelsea,prior 7-12,-0.25808639057887484,-0.22930127767078623,0.028785112908088578,False,False,1.0,0.0
2324,Crystal Palace,prior 7-12,0.053426648461569956,0.03288461850631019,-0.02054202995525976,False,False,1.0,0.0
2324,Everton,prior 13-20,0.32048576831133146,0.25388946614945784,-0.06659630216187365,False,False,0.0,0.0
2324,Fulham,prior 7-12,-0.11152553290636934,-0.10005266920784735,0.01147286369852199,False,False,1.0,0.0
2324,Liverpool,prior top-6,-0.20795869933793448,-0.21437721293104137,-0.006418513593106884,False,False,0.0,0.0
2324,Luton,promoted,0.11738685950678315,0.12297460056363131,0.005587741056848158,False,False,0.0,0.0
2324,Man City,prior top-6,-0.04209591583618115,-0.09424227383495047,-0.05214635799876932,False,False,0.0,0.0
2324,Man United,prior top-6,0.17129257471613135,0.14863717876834662,-0.022655395947784734,False,False,0.0,0.0
2324,Newcastle,prior top-6,0.2801577921272815,0.22251694704155486,-0.05764084508572663,False,False,0.0,0.0
2324,Nott'm Forest,prior 13-20,-0.3352219927641444,-0.2974938823816275,0.03772811038251688,False,False,0.0,0.0
2324,Sheffield United,promoted,-0.15969596070278405,-0.12198342371285936,0.03771253698992469,False,False,0.0,0.0
2324,Tottenham,prior 7-12,0.3231879851725791,0.2667610380582154,-0.05642694711436366,False,False,1.0,0.0
2324,West Ham,prior 13-20,0.3297926408779849,0.2827843590235245,-0.04700828185446039,False,False,0.0,0.0
2324,Wolves,prior 13-20,0.16008002703335517,0.13924924845983191,-0.02083077857352325,False,False,0.0,0.0
2425,Arsenal,prior top-6,0.44930782579159473,0.33388376400461645,-0.11542406178697828,False,False,0.0,0.0
2425,Aston Villa,prior top-6,0.5183774583686864,0.42080539825994356,-0.09757206010874289,False,False,0.0,0.0
2425,Bournemouth,prior 7-12,0.11235113789131038,0.07459761086188262,-0.037753527029427754,False,False,1.0,0.0
2425,Brentford,prior 13-20,-0.5483745385490766,-0.4665673185538,0.0818072199952766,False,False,0.0,0.0
2425,Brighton,prior 7-12,0.23002348105063175,0.17779147096940404,-0.052232010081227714,False,False,1.0,0.0
2425,Chelsea,prior top-6,0.38530198744456357,0.30175252270079583,-0.08354946474376776,True,False,0.0,1.0
2425,Crystal Palace,prior 7-12,-0.6155578784317757,-0.5275946120080245,0.08796326642375114,False,False,1.0,0.0
2425,Everton,prior 13-20,0.004535122908238385,-0.008362975337242637,-0.012898098245481021,False,False,0.0,0.0
2425,Fulham,prior 13-20,0.1147232083651682,0.0739460087783857,-0.0407771995867825,False,False,0.0,0.0
2425,Ipswich,promoted,-0.038347417417437524,-0.017361915136238155,0.020985502281199372,False,False,0.0,0.0
2425,Leicester,promoted,0.1413437847871023,0.1359339965774868,-0.0054097882096154765,False,False,0.0,0.0
2425,Liverpool,prior top-6,-0.002018357293993349,-0.048849815332628554,-0.046831458038635206,False,False,0.0,0.0
2425,Man City,prior top-6,0.25312505298480653,0.19046246468860883,-0.06266258829619768,False,False,0.0,0.0
2425,Man United,prior 7-12,0.441093201276681,0.36411955845413685,-0.07697364282254415,False,False,1.0,0.0
2425,Newcastle,prior 7-12,-0.7939611659229594,-0.6860674411568031,0.1078937247661563,False,False,1.0,0.0
2425,Nott'm Forest,prior 13-20,-0.06033957607195628,-0.06254974953169333,-0.00221017345973705,False,False,0.0,0.0
2425,Southampton,promoted,0.34933359094660116,0.3192451381648981,-0.030088452781703072,False,False,0.0,0.0
